dataset,random_set_id,genes,HR_int,beta_int,p_value,direction_supportive,notes
IMmotion150,184,ITGA11;FTH1P5;PRH1;FUNDC2P4;AC093752.2,1.24344969324633,,0.230293052371201,FALSE,""
IMmotion150,185,ZFHX4;FOXL1;TTK;OTC;HID1,0.840320461847402,,0.411203703252046,TRUE,""
IMmotion150,186,BAIAP2L1;GZMK;TECTA;AL355102.4;HMMR,0.824213184760624,,0.331068804118007,TRUE,""
IMmotion150,187,BAIAP2L1;IL17RD;CCR5;EGFR-AS1;IL2RB,0.686343307658598,,0.061365645499464,TRUE,""
IMmotion150,188,SPNS2;IL1R2;TIGD2;FAM83B;TESPA1,0.70883299482458,,0.0809380203832066,TRUE,""
IMmotion150,189,RETREG1;UNC5CL;DNM1P46;CA1;SNORA44,1.01210249363296,,0.951942773681132,FALSE,""
IMmotion150,190,PCOLCE;KBTBD3;LILRA6;SRRM3;HCST,0.685042038530651,,0.0642080134765657,TRUE,""
IMmotion150,191,PDGFD;AC011497.2;OASL;KIF1A;FAM184A,0.652452347463635,,0.025218047983062,TRUE,""
IMmotion150,192,FAM83H;GCOM1;METRNL;AL050343.2;RFTN2,0.926721628617493,,0.690889478411017,TRUE,""
IMmotion150,193,PPFIA4;ADAMTS14;KIAA1614;KRT1;NPIPB9,0.782231979383874,,0.241697865031936,TRUE,""
IMmotion150,194,KIF26B;CYB5R2;ABLIM2;AC008758.6;DACT1,1.03669491139336,,0.85677653684043,FALSE,""
IMmotion150,195,ANG;MAPT;H1-5;CHRNA4;HK3,1.54198569158468,,0.0641419177974248,FALSE,""
IMmotion150,196,CDH23;ASAH2B;ZNF135;AC010185.1;S1PR2,0.786913817539671,,0.203899598855828,TRUE,""
IMmotion150,197,H2BC17;XRCC3;ADAMTSL1;TRBV7-6;AKR1E2,1.05051804193182,,0.821739154748403,FALSE,""
IMmotion150,198,EDNRB;P2RY10;NUAK2;KPNA7;POLQ,0.832728779443279,,0.349240709667858,TRUE,""
IMmotion150,199,CNTNAP3P2;PWP2;SNORD46;ADCYAP1;PCDHB7,0.974531939287024,,0.887187012903988,TRUE,""
IMmotion150,200,NETO2;GREB1;ACTBP4;AC022784.5;TAS2R5,1.19056295534602,,0.348381368546938,FALSE,""
IMmotion150,201,PDGFD;AC009093.9;TPRN;UGT2B26P;AMIGO2,0.778301922858076,,0.103304883808685,TRUE,""
IMmotion150,202,PDLIM3;AC104452.1;ELAPOR2;SERPINC1;SPTBN5,1.04794781531427,,0.78784830857708,FALSE,""
IMmotion150,203,COL4A4;COL21A1;FEZ1;AC245041.2;CD180,0.759539176727564,,0.140789559272847,TRUE,""
IMmotion150,204,THSD7A;ENPP5;LY96;NYX;PANK1,1.01226273537472,,0.952904658749484,FALSE,""
IMmotion150,205,CCDC146;ADAMTS4;C6orf163;TPSG1;ZNF433,1.0693970849637,,0.701298417418372,FALSE,""
IMmotion150,206,FN3K;MICOS10-NBL1;LYVE1;BIK;GZMA,0.808102276010187,,0.302716391736427,TRUE,""
IMmotion150,207,BICDL1;IGF2BP2;GTSE1;AL450124.1;CX3CL1,0.710802961286627,,0.0753173551291513,TRUE,""
IMmotion150,208,C11orf96;PWAR5;BANK1;EPS8L3;HLA-L,0.848862964648674,,0.36074117096125,TRUE,""
IMmotion150,209,PTTG1;GRB14;PSORS1C1;EGFR-AS1;PFN2,0.82578634625702,,0.371704681761753,TRUE,""
IMmotion150,210,HGF;ZNF713;GGH;ULBP1;SLC25A33,1.27991008122812,,0.273241993308655,FALSE,""
IMmotion150,211,RGS2;CKB;BNIP3P1;FSTL5;NLRC3,0.735649398169266,,0.165569476169674,TRUE,""
IMmotion150,212,SNORA31;INMT-MINDY4;NLRC3;AC244517.11;HSPA6,0.731650146807987,,0.103179574383682,TRUE,""
IMmotion150,213,SNORA31;ADGRB2;CD72;MUC22;MDGA1,0.850220558058802,,0.403593158298137,TRUE,""
IMmotion150,214,PLA2G7;MANEAL;POU2F2;KRT25;RAD51,0.89174484487727,,0.58749329142319,TRUE,""
IMmotion150,215,JAM3;RBP7;EIF5A2;LHFPL1;HMMR,0.850558510186117,,0.456488909484688,TRUE,""
